"Name"	"dX"	"Nv"	"dR"	"Tc"
"11982"	"Ti0.64Nb0.28Ta0.08"	0.0935999999999998	4.36	0.1392	8.74
"11983"	"Ti0.64Nb0.26Ta0.1"	0.0863999999999999	4.36	0.1416	8.56
"11984"	"Ti0.64Nb0.24Ta0.12"	0.0791999999999999	4.36	0.144	8.32
"11985"	"Ti0.64Nb0.18Ta0.18"	-0.00879999999999996	4.36	-0.2148	8.18
"11986"	"Ti0.64Nb0.1Ta0.26"	0.0935999999999998	4.36	0.1392	7.78
"11987"	"Ta0.36Ti0.64"	0.0575999999999999	4.36	0.1512	7.53
"11988"	"Nb0.995Ta0.005"	-0.000899999999999999	5	0.000300000000000002	9.226
"11989"	"Nb0.99Ta0.01"	-0.0018	5	0.000600000000000005	9.079
"11990"	"Ti0.415V0.585"	-0.2988	4.585	0.1245	7.49
"11991"	"Ti0.106V0.894"	-0.07632	4.894	0.0318	6.86
"11992"	"Nb0.65Zr0.35"	-0.231	4.65	0.0455000000000003	10.6
"11993"	"Nb0.016Ta0.984"	0.00288	5	-0.000960000000000008	4.47
"11994"	"Nb0.04Ta0.96"	0.00719999999999999	5	-0.00240000000000002	4.47
"11995"	"Nb0.08Ta0.92"	0.0144	5	-0.00480000000000004	4.54
"11996"	"Nb0.16Ta0.84"	0.0288	5	-0.00960000000000008	4.67
"11997"	"Nb0.037Ta0.963"	0.00665999999999999	5	-0.00222000000000002	4.51
"11998"	"Nb0.14Ta0.86"	0.0252	5	-0.00840000000000007	4.76
"11999"	"Nb0.405Ta0.595"	0.0728999999999999	5	-0.0243000000000002	5.72
"12000"	"Nb0.58Ta0.42"	-0.0755999999999999	5	0.0252000000000002	6.54
"12001"	"Nb0.15V0.85"	-0.0570000000000001	5	0.0989999999999999	4.3
"12002"	"Nb0.2V0.8"	-0.0760000000000002	5	0.132	4.03
"12003"	"Nb0.5V0.5"	-0.19	5	0.33	4.25
"12004"	"Nb0.69V0.31"	0.1178	5	-0.2046	4.9
"12005"	"Nb0.8V0.2"	0.0760000000000002	5	-0.132	5.76
"12006"	"Nb0.9V0.1"	0.0380000000000001	5	-0.0659999999999999	6.95
"12007"	"Ta0.1V0.9"	-0.056	5	0.072	4.47
"12008"	"Ta0.24V0.76"	-0.1344	5	0.1728	3.58
"12009"	"Ta0.7V0.3"	0.168	5	-0.216	3
"12010"	"Ta0.9V0.1"	0.056	5	-0.072	3.58
"12011"	"Nb0.7Ta0.3"	-0.0539999999999999	5	0.0180000000000001	6.985
"12012"	"Nb0.3Ta0.7"	0.0539999999999999	5	-0.0180000000000001	5.15
"12013"	"Nb0.15Ta0.85"	0.027	5	-0.00900000000000007	4.58
"12014"	"Cr0.0018V0.9982"	-0.000792000000000001	5.0018	3.59999999999992e-05	5.15
"12015"	"Cr0.0033V0.9967"	-0.001452	5.0033	6.59999999999986e-05	5.07
"12016"	"Cr0.0081V0.9919"	-0.003564	5.0081	0.000161999999999997	4.78
"12017"	"Cr0.0132V0.9868"	-0.005808	5.0132	0.000263999999999994	4.57
"12018"	"Cr0.0265V0.9735"	-0.01166	5.0265	0.000529999999999989	3.89
"12019"	"Ti0.5V0.5"	-0.36	4.5	0.15	6.905
"12020"	"Ti0.1V0.9"	-0.072	4.9	0.03	5.89
"12021"	"Ti0.03V0.97"	-0.0216	4.97	0.00899999999999999	5.58
"12022"	"Ti0.01V0.99"	-0.0072	4.99	0.003	5.42
"12023"	"Cr0.01V0.99"	-0.0044	5.01	0.000199999999999996	4.8
"12024"	"Cr0.02V0.98"	-0.00880000000000001	5.02	0.000399999999999992	4.08
"12025"	"Cr0.026V0.974"	-0.01144	5.026	0.000519999999999989	3.66
"12026"	"Cr0.055V0.945"	-0.0242	5.055	0.00109999999999998	1.89
"12027"	"Co0.007V0.993"	-0.007	5.028	-0.00574	4.52
"12028"	"Co0.017V0.983"	-0.017	5.068	-0.01394	3.28
"12029"	"Co0.02V0.98"	-0.02	5.08	-0.0164	2.61
"12030"	"Co0.03V0.97"	-0.03	5.12	-0.0246	1.48
"12031"	"Ni0.011V0.989"	-0.01012	5.055	-0.0055	3.82
"12032"	"Ni0.02V0.98"	-0.0184	5.1	-0.01	3.29
"12033"	"Ni0.03V0.97"	-0.0276	5.15	-0.015	2.11
"12034"	"Nb0.35Zr0.65"	0.231	4.35	-0.0455000000000003	9.45
"12035"	"Nb0.005Zr0.995"	0.0033	4.005	-0.000650000000000004	1.86
"12036"	"Nb3Sn0.8Sb0.2"	-0.0229999999999999	4.8	-0.463	16.5
"12037"	"Nb3Sn0.7Sb0.3"	0.00300000000000011	4.825	-0.4745	15.8
"12038"	"Nb3Sn0.5Sb0.5"	-0.075	4.875	-0.44	14.4
"12039"	"Nb1Sn3"	0.075	4.25	0.44	18
"12040"	"Nb2.85Ti0.15Sn1"	-0.0892499999999999	4.7125	-0.401	17.9
"12041"	"Nb2.7Ti0.3Sn1"	-0.1035	4.675	-0.362	16.4
"12042"	"Nb2.55Ti0.45Sn1"	-0.11775	4.6375	-0.323	15.6
"12043"	"Nb2.85Zr0.15Sn1"	-0.11325	4.7125	-0.36425	18.1
"12044"	"Nb2.7Zr0.3Sn1"	-0.1515	4.675	-0.2885	18.1
"12045"	"Nb2.55Zr0.45Sn1"	-0.18975	4.6375	-0.21275	17.9
"12046"	"Nb2.34Zr0.66Sn1"	-0.2433	4.585	-0.1067	17.7
"12047"	"Nb2.1Zr0.9Sn1"	-0.3045	4.525	0.0145000000000003	17.7
"12048"	"Nb2.934V0.066Sn1"	-0.0575099999999999	4.75	-0.43274	17.7
"12049"	"Nb2.85V0.15Sn1"	-0.0352499999999999	4.75	-0.4235	17.1
"12050"	"Nb2.7V0.3Sn1"	0.00450000000000014	4.75	-0.407	15.9
"12051"	"Nb2.55V0.45Sn1"	0.0442500000000002	4.75	-0.3905	15
"12052"	"Nb2.85Ta0.15Sn1"	-0.0772499999999999	4.75	-0.3695	18.3
"12053"	"Nb2.7Ta0.3Sn1"	-0.0794999999999999	4.75	-0.299	18
"12054"	"Nb2.4Ta0.6Sn1"	-0.0839999999999999	4.75	-0.158	17.3
"12055"	"Nb2.1Ta0.9Sn1"	-0.0884999999999999	4.75	-0.0169999999999997	16
"12056"	"Nb1.8Ta1.2Sn1"	-0.159	4.75	-0.877	14.1
"12057"	"Nb0.1Ta0.9"	0.018	5	-0.00600000000000005	4.55
"12058"	"Nb0.05Ta0.95"	0.00899999999999999	5	-0.00300000000000003	4.45
"12059"	"Nb1Se2.2"	-0.31875	5.6875	0.921875	6.56666666666667
"12060"	"Nb1.01Se2"	-0.342259136212625	5.66445182724253	0.989867109634551	7.05
"12061"	"Nb1.02Se2"	-0.344503311258278	5.66225165562914	0.99635761589404	6.75
"12062"	"Nb1.05Se2"	-0.351147540983607	5.65573770491803	1.0155737704918	4.86
"12063"	"Nb0.999Y0.001"	-0.00124	4.998	0.00036	9.27
"12064"	"Nb0.98Y0.02"	-0.0248	4.96	0.00720000000000001	9.26
"12065"	"Gd0.001Nb0.999"	-0.00186	4.998	0.0023	9.18
"12066"	"Gd0.01Nb0.99"	-0.0186	4.98	0.023	9.19
"12067"	"Ti1O0.95"	1.4225641025641	4.97435897435897	-2.06076923076923	0.8
"12068"	"Ti1O1.06"	-1.41747572815534	5.02912621359223	2.05339805825243	0.54
"12069"	"Nb0.98Ta0.02"	-0.00359999999999999	5	0.00120000000000001	9.02
"12070"	"Nb0.96Ta0.04"	-0.00719999999999999	5	0.00240000000000002	8.87
"12071"	"Nb0.94Ta0.06"	-0.0108	5	0.00360000000000003	8.76
"12072"	"Nb0.9Ta0.1"	-0.018	5	0.00600000000000005	8.4
"12073"	"Nb0.85Ta0.15"	-0.027	5	0.00900000000000007	8.08
"12074"	"Nb0.6Ta0.4"	-0.0719999999999999	5	0.0240000000000002	6.56
"12075"	"Be13W1"	0.0485714285714286	2.28571428571429	0.236428571428571	4.1
"12076"	"Al1Ge2"	-0.233333333333333	3.66666666666667	0.0766666666666667	1.75
"12077"	"Al1Pd1Mo6"	-0.15	6.125	-0.5225	2.1
"12078"	"Nb3Zr0.5In0.5"	0.535	4.625	1.275	6.4
"12079"	"Nb5Zr2Be8"	0.365333333333333	3.26666666666667	1.60266666666667	5.2
"12080"	"Nb4.4Re1"	0.0111111111111112	5.37037037037037	-0.0296296296296295	4.8
"12081"	"Mg2Nb1"	0.48	3	0.486666666666667	5.6
"12082"	"V66.6Zr33.3"	-0.346666666666667	4.66666666666667	0.263333333333333	9.64
"12083"	"Zr33.3V61.8Nb4.8"	-0.333213213213213	4.66666666666667	0.288798798798799	6.13
"12084"	"Zr33.3V59.25Nb7.35"	-0.326066066066066	4.66666666666667	0.302327327327327	6.3
"12085"	"Zr33.3V56.7Nb9.9"	-0.318918918918919	4.66666666666667	0.315855855855856	5.34
"12086"	"Zr33.3V45.5Nb21.12"	-0.287413931144916	4.66673338670937	0.375306244995997	4.36
"12087"	"Zr33.3V39.3Nb27.4"	-0.2696	4.667	0.40829	5.45
"12088"	"Zr31V61.8Nb7.2"	-0.30224	4.69	0.28306	9.65
"12089"	"Zr29.8V59.4Nb10.8"	-0.27968	4.702	0.29266	9.58
"12090"	"Zr28.4V56.8Nb14.8"	-0.25392	4.716	0.3028	8.56
"12091"	"Zr27.1V54.1Nb18.8"	-0.2292	4.729	0.31373	4.46
"12092"	"Zr25.8V51.3Nb22.9"	-0.2042	4.742	0.32519	4.34
"12093"	"Zr24.3V48.5Nb27.2"	-0.51646	4.757	0.40308	4.6
"12094"	"Zr23V45.5Nb31.5"	-0.5107	4.77	0.4195	5.42
"12095"	"Ti1O0.92"	1.39916666666667	4.95833333333333	-2.026875	0.72
"12096"	"Ti1O0.86"	1.35010752688172	4.9247311827957	-1.9558064516129	0.47
"12097"	"Ti1O0.91"	1.39120418848168	4.95287958115183	-2.01534031413613	0.7
"12098"	"Pb0.95Sb0.05"	0.022	4.05	-0.0325	7.83
"12099"	"Bi0.05Pb0.95"	0.022	4.05	-0.00929999999999997	7.388
"12100"	"Pb0.95Sn0.05"	-0.004	4	-0.021	7.268
"12101"	"In0.05Pb0.95"	-0.029	3.95	-0.004	7.091
"12102"	"Pb0.95Tl0.05"	-0.023	3.95	0.0145	7.055
"12103"	"Pb0.4Tl0.6"	0.184	3.4	-0.116	4.67
"12104"	"Pd0.52Sb0.48"	0.0576	7.6	-0.6576	1.65
"12105"	"Pd0.5Sb0.5"	-0.0600000000000001	7.5	0.685	1.48
"12106"	"Pd0.49Sb0.51"	-0.0588000000000001	7.45	0.6713	1.44
"12107"	"Pd50.745Ti0.255Sb49"	0.05625	7.5347	-0.6664805	1.61
"12108"	"Pd49.75V0.25Sb50"	-0.0586	7.4875	0.6848	1.13
"12109"	"Pd50.745V0.255Sb49"	0.0599220000000001	7.53725	-0.6680105	0.91
"12110"	"Pd50.745Sc0.255Sb49"	0.0525780000000001	7.53215	-0.6647465	1.56
"12111"	"Pd50.49V0.51Sb49"	0.0610440000000001	7.5245	-0.664721	0.5
"12112"	"Pd50.9975Cr0.00255Sb49"	0.0587887800000001	7.549898	-0.671266085	1.35
"12113"	"Pd50.9745Mn0.0255Sb49"	0.0587286000000001	7.549235	-0.67118525	1.46
"12114"	"Pd50.9363Fe0.06375Sb49"	0.0576780000000001	7.548725	-0.671293625	1.22
"12115"	"Pd50.8725Fe0.1275Sb49"	0.0565560000000001	7.54745	-0.67128725	1.03
"12116"	"Pd49.75Co0.25Sb50"	-0.0636000000000001	7.4975	0.6807	1.57
"12117"	"Pd49.75Ni0.25Sb50"	-0.0632	7.5	0.6823	1.5
"12118"	"Pd45.9Ni5.1Sb49"	-0.12648	7.55	0.64362	1.23
"12119"	"Pd49.75Cu0.25Sb50"	-0.07	7.5025	0.6809	1.56
"12120"	"Pd50.745Nb0.255Sb49"	0.057984	7.53725	-0.6646445	1.6
"12121"	"Pd50.745Mo0.255Sb49"	0.0570660000000001	7.5398	-0.6650525	1.67
"12122"	"Pd50.745Ru0.255Sb49"	0.0573720000000001	7.5449	-0.6662255	1.57
"12123"	"Os0.001Re0.999"	-0.00042	7.001	-6.00000000000005e-05	1.71
"12124"	"Os0.002Re0.998"	-0.00084	7.002	-0.000120000000000001	1.71
"12125"	"Os0.006Re0.994"	-0.00252	7.006	-0.000360000000000003	1.76
"12126"	"Os0.0275Re0.9725"	-0.01155	7.0275	-0.00165000000000001	1.84
"12127"	"Os0.046Re0.954"	-0.01932	7.046	-0.00276000000000002	1.92
"12128"	"Os0.065Re0.935"	-0.0273	7.065	-0.00390000000000003	1.92
"12129"	"Os0.084Re0.916"	-0.03528	7.084	-0.00504000000000004	1.88
"12130"	"Os0.113Re0.887"	-0.04746	7.113	-0.00678000000000006	1.79
"12131"	"Re0.025Ta0.975"	0.00600000000000001	5.05	-0.00549999999999999	3.458
"12132"	"Re0.05Ta0.95"	0.012	5.1	-0.011	2.77
"12133"	"Re0.075Ta0.925"	0.018	5.15	-0.0165	2.08
"12134"	"Re0.1Ta0.9"	0.024	5.2	-0.022	1.49
"12135"	"Re0.15Ta0.85"	0.036	5.3	-0.033	0.75
"12136"	"Re0.2Ta0.8"	0.048	5.4	-0.044	0.21
"12137"	"Ir0.15Os0.85"	0.00600000000000001	8.15	-0.00659999999999994	0.54
"12138"	"Pt0.035W0.965"	0.00839999999999999	6.14	-0.00244999999999998	1.98
"12139"	"Rh0.005Ti0.995"	0.0013	4.025	-0.000600000000000001	1.12666666666667
"12140"	"Rh0.01Ti0.99"	0.0026	4.05	-0.0012	1.57333333333333
"12141"	"Rh0.015Ti0.985"	0.0039	4.075	-0.0018	1.6
"12142"	"Rh0.02Ti0.98"	0.0052	4.1	-0.0024	2.22
"12143"	"Rh0.025Ti0.975"	0.0065	4.125	-0.003	1.79
"12144"	"Rh0.03Ti0.97"	0.00779999999999999	4.15	-0.0036	1.52666666666667
"12145"	"Rh0.005Zr0.995"	0.0029	4.025	-0.00305	3.5
"12146"	"Rh0.01Zr0.99"	0.0058	4.05	-0.0061	4.38
"12147"	"Rh0.02Zr0.98"	0.0116	4.1	-0.0122	4.8
"12148"	"Rh0.027Zr0.973"	0.01566	4.135	-0.01647	3.6
"12149"	"Rh0.035Zr0.965"	0.0203	4.175	-0.02135	5
"12150"	"Rh0.04Zr0.96"	0.0232	4.2	-0.0244	4.4
"12151"	"Rh0.05Zr0.95"	0.029	4.25	-0.0305	5
"12152"	"Rh0.06Zr0.94"	0.0348	4.3	-0.0366	5.86666666666667
"12153"	"Rh0.065Zr0.935"	0.0377	4.325	-0.03965	5.9
"12154"	"Rh0.075Zr0.925"	0.0435	4.375	-0.04575	6.225
"12155"	"Rh0.08Zr0.92"	0.0464	4.4	-0.0488	7.85
"12156"	"Rh0.09Zr0.91"	0.0522	4.45	-0.0549	10.1
"12157"	"Ti0.5Nb0.25Sb0.25"	0.17	4.5	0.18	1.95
"12158"	"Ti0.25Nb0.5Sb0.25"	-0.17	4.75	-0.18	3.05
"12159"	"Ti1.38V1.62Sb1"	-0.1484	4.655	-0.6365	1.49
"12160"	"Ti2.01Nb0.99Sb1"	0.1697	4.4975	0.174125	1.96
"12161"	"Ti0.99Nb2.01Sb1"	-0.16775	4.7525	-0.183175	2.84
"12162"	"Ru0.42V0.58"	-0.21	6.26	0.147	2.12
"12163"	"Ru0.43V0.57"	-0.215	6.29	0.1505	2.92
"12164"	"Ru0.445V0.555"	-0.2225	6.335	0.15575	3.48
"12165"	"Ru0.47V0.53"	-0.235	6.41	0.1645	4.53
"12166"	"Ru0.475V0.525"	-0.2375	6.425	0.16625	3.12
"12167"	"Pd0.56W0.44"	-0.2552	8.24	0.2508	1.58
"12168"	"Pd0.6W0.4"	-0.232	8.4	0.228	1.29
"12169"	"Pd0.72W0.28"	-0.1624	8.88	0.1596	0.345
"12170"	"Pt0.73W0.27"	-0.0647999999999999	8.92	0.0188999999999998	0.213
"12171"	"Pt0.52W0.48"	-0.1152	8.08	0.0335999999999997	1.35
"12172"	"Pt0.33W0.67"	0.0791999999999999	7.32	-0.0230999999999998	3.02
"12173"	"Pt0.43W0.57"	0.1032	7.72	-0.0300999999999997	2.09
"12174"	"Rh0.0375Zr0.925"	0.0225974025974026	4.19480519480519	-0.0237662337662338	3.65
"12175"	"Rh0.07Zr0.93"	0.0406	4.35	-0.0427	5.95
"12176"	"Ta0.685Ti0.315"	-0.0503999999999999	4.685	-0.1323	8.28
"12177"	"Ta0.462Ti0.538"	0.0739199999999999	4.462	0.19404	9.05
"12178"	"Th0.95Y0.05"	0.011	3	-0.204	1.4
"12179"	"Th0.9Y0.1"	0.022	3	-0.408	1.51
"12180"	"Th0.8Y0.2"	0.044	3	-0.816	1.64
"12181"	"Th0.75Y0.25"	0.0549999999999999	3	-1.02	1.63
"12182"	"Th0.65Y0.35"	0.0769999999999999	3	-1.428	1.53
"12183"	"La0.05Th0.95"	0.005	3	-0.19	1.3
"12184"	"La0.1Th0.9"	0.01	3	-0.38	1.48
"12185"	"La0.2Th0.8"	0.02	3	-0.76	1.87
"12186"	"La0.7Th0.3"	-0.03	3	1.14	4.88
"12187"	"La0.8Th0.2"	-0.02	3	0.76	5.15
"12188"	"La0.9Th0.1"	-0.01	3	0.38	5.62
"12189"	"Tc0.2W0.8"	0.156	6.2	-0.034	3.85
"12190"	"Tc0.3W0.7"	0.234	6.3	-0.051	5.75
"12191"	"Tc0.4W0.6"	0.312	6.4	-0.068	7.18
"12192"	"Sc0.01V0.99"	-0.0144	4.98	0.0064	5.67
"12193"	"Sc0.07V0.93"	-0.1008	4.86	0.0448	6.09
"12194"	"Sc0.3V0.7"	-0.432	4.4	0.192	6.76
"12195"	"Sc0.4V0.6"	-0.576	4.2	0.256	6.94
"12196"	"Sc0.5V0.5"	-0.72	4	0.32	7.03
"12197"	"Sc0.6V0.4"	0.576	3.8	-0.256	6.84
"12198"	"Ta0.03Zr0.97"	0.0144	4.03	-0.00210000000000001	2.01
"12199"	"Ta0.07Zr0.93"	0.0336	4.07	-0.00490000000000002	3.25
"12200"	"Ta0.1Zr0.9"	0.048	4.1	-0.00700000000000003	3.76
"12201"	"Ta0.125Zr0.875"	0.06	4.125	-0.00875000000000004	4.14
"12202"	"Ta0.17Zr0.83"	0.0816	4.17	-0.0119	5.28
"12203"	"Ta0.2Zr0.8"	0.096	4.2	-0.0140000000000001	5.56
"12204"	"Ce0.02Th0.98"	-0.008	3	-0.0192	0.7
"12205"	"Th0.9988U0.0012"	0.00096	3	-0.000624000000000002	0.55
"12206"	"Al0.998Mn0.002"	0.0016	3.008	0.00218	0.262
"12207"	"Al99.925Mn0.075"	6e-04	3.003	0.0008175	0.7
"12208"	"Th99.92U0.08"	0.00064	3	-0.000416000000000001	0.77
"12209"	"Ti0.63V0.27Al0.1"	0.0344	4.17	-0.413	3.62
"12210"	"Ti0.595V0.255Al0.15"	-0.0564000000000001	4.105	-0.5745	2.36
"12211"	"Ti0.72V0.18Al0.1"	-0.0304000000000001	4.08	-0.386	3.52
"12212"	"Ti0.54V0.36Al0.1"	0.0992	4.26	-0.44	3.44
"12213"	"Ti0.36V0.54Al0.1"	-0.4192	4.44	-0.224	2.7
"12214"	"Ti0.18V0.72Al0.1"	-0.2896	4.62	-0.278	2.05
"12215"	"V0.81Cr0.09Al0.1"	-0.0908000000000001	4.89	-0.0115000000000001	1.46
"12216"	"Sn0.04V0.96"	-0.0272	4.96	-0.044	1.86
"12217"	"Sn0.057V0.943"	-0.03876	4.943	-0.0627	1.6
"12218"	"Sb0.02V0.98"	-0.0032	5	-0.0266	3.29
"12219"	"Ta0.0082V0.9918"	-0.004592	5	0.005904	4.9
"12220"	"Ta0.0355V0.9645"	-0.01988	5	0.02556	4.55
"12221"	"Ta0.0568V0.9432"	-0.031808	5	0.040896	4.46
"12222"	"Th0.99975U0.025"	0.0195169553549646	3	-0.012686020980727	1.182
"12223"	"Th0.9995U0.05"	0.0381133873272987	3	-0.0247737017627442	1.014
"12224"	"Th0.999U0.1"	0.0727934485896269	3	-0.0473157415832576	0.725
"12225"	"Th0.99873U0.127"	0.0902525472360157	3	-0.0586641557034104	0.658
"12226"	"Th0.9985U0.15"	0.104484109708315	3	-0.067914671310405	0.495
"12227"	"Th0.998U0.2"	0.13355592654424	3	-0.0868113522537565	0.304
"12228"	"Th0.9985U0.0015"	0.0012	3	-0.000780000000000002	0.9
"12229"	"Th0.998U0.002"	0.0016	3	-0.00104	0.761
"12230"	"Ir1U1"	-0.17	6	2.092	0.14
"12231"	"Ag1B2"	-0.553333333333333	5.66666666666667	1.05333333333333	6.7
"12232"	"Mg1B1.88C0.12"	-0.270933333333333	2.70666666666667	0.699733333333333	32.9
"12233"	"Tl1Mo6Se7.5"	-0.648275862068966	5.79310344827586	1.25172413793103	12.2
"12234"	"Sn1.1Mo6Se7.5"	-0.601643835616439	5.84931506849315	1.14253424657534	4.2
"12235"	"La3Rh2Ge2"	0.731428571428571	5	-0.64	3.5
"12236"	"Yb1Pd2Ge2"	-0.82	6.2	0.556	1.17
"12237"	"La1Pd2Ge2"	-0.62	6.2	0.148	1.12
"12238"	"La1Pt2Ge2"	-0.544	6.2	1.672	0.55
"12244"	"Mg1B1.896C0.104"	-0.287253333333333	2.70133333333333	0.716213333333333	35
"12245"	"Mg1B1.874C0.126"	-0.264813333333333	2.70866666666667	0.693553333333333	33.3
"12246"	"Mg1B1.84C0.16"	-0.230133333333333	2.72	0.658533333333333	33
"12247"	"Mg1B1.826C0.174"	-0.215853333333333	2.72466666666667	0.644113333333333	30.8
"12248"	"Mg1B1.792C0.208"	-0.181173333333333	2.736	0.609093333333333	25.5
"12249"	"Mg1B1.4C0.6"	0.218666666666667	2.86666666666667	0.205333333333333	19.45
"12250"	"Y1Ir1Si1"	-0.76	5.33333333333333	2.02666666666667	2.7
"12251"	"Zr1Rh1P1"	-0.826666666666666	6	2.11333333333333	1.5375
"12252"	"Nb1Rh1P1"	-0.44	6.33333333333333	1.70666666666667	4.30666666666667
"12253"	"Ta1Rh1P1"	-0.506666666666666	6.33333333333333	2.06666666666667	4.71
"12254"	"Zr1Ru1As1"	-0.76	5.66666666666667	1.88	11.475
"12255"	"Hf1Ru1As1"	-0.72	5.66666666666667	1.99333333333333	4.79
"12256"	"Zr1Os1As1"	-0.76	5.66666666666667	1.88	8
"12257"	"Hf1Os1As1"	-0.72	5.66666666666667	1.99333333333333	3.2
"12258"	"[Y0.8Sc0.2]Ru1B2"	0.131	4.25	-3.7685	8.1
"12259"	"Y1B2C2"	-0.956	3.4	1.902	3.6
"12260"	"Lu1B2C2"	-1.124	3.4	2.246	2.4
"12261"	"Y2Rh3Si5"	-0.454	5.3	1.436	2.7
"12262"	"Y1Ru1B4"	-0.326666666666667	3.83333333333333	1.43	1.38
"12263"	"Y1Os3B2"	-0.276666666666667	5.5	-0.425	6
"12264"	"Y1Os1B4"	-0.326666666666667	3.83333333333333	1.43	1.4
"12265"	"Y1Ru3.5Si2"	-0.341538461538462	6	-0.158461538461539	3.51
"12266"	"La1Ru3.5Si2"	-0.378461538461538	6	-0.0723076923076923	7.6
"12267"	"Th1Ru3.5Si2"	-0.409230769230769	6	1.09692307692308	3.98
"12268"	"Y5Rh4Ge10"	-0.0610526315789474	4.78947368421053	0.953684210526316	1.35
"12269"	"Y5Ir4Ge10"	-0.162105263157895	4.78947368421053	1.04463157894737	2.76
"12270"	"Lu5Rh4Ge10"	-0.0831578947368421	4.78947368421053	0.998947368421053	2.79
"12271"	"Lu5[Ir3.4Rh0.6]Si10"	-0.159578947368421	4.78947368421053	1.20888421052632	5.7
"12272"	"Lu5[Ir3.1Rh0.9]Si10"	-0.152	4.78947368421053	1.20206315789474	5.77
"12273"	"Lu5[Ir2.8Rh1.2]Si10"	-0.144421052631579	4.78947368421053	1.19524210526316	5.66
"12274"	"Lu5[Ir2Rh2]Si10"	-0.124210526315789	4.78947368421053	1.17705263157895	5.45
"12275"	"Lu5[Ir1.2Rh2.8]Si10"	-0.104	4.78947368421053	1.15886315789474	4.8
"12276"	"Ca4Rh6Pb19"	-0.404137931034483	4.75862068965517	0.561379310344828	3.3
"12277"	"Yb0.2W1Se2"	-0.735	5.8125	1.30125	2.2
"12278"	"Y1.8Th0.2C2.7"	-0.835744680851064	3.57446808510638	2.30468085106383	12
"12279"	"Y1.6Th0.4C2.7"	-0.854468085106383	3.57446808510638	2.65191489361702	14.7
"12280"	"Y1.4Th0.6C2.7"	-0.873191489361702	3.57446808510638	2.99914893617021	16.4
"12281"	"Y1.3Th0.7C2.7"	-0.882553191489362	3.57446808510638	3.17276595744681	16.8
"12282"	"Y1.2Th0.8C2.7"	-0.891914893617021	3.57446808510638	3.3463829787234	16
"12283"	"Y1Th1C2.7"	-0.91063829787234	3.57446808510638	3.6936170212766	15.5
"12284"	"Y0.8Th1.2C2.7"	-0.835744680851064	3.57446808510638	2.30468085106383	15.1
"12285"	"Y0.6Th1.4C2.7"	-0.854468085106383	3.57446808510638	2.65191489361702	14.4
"12286"	"Y1.4Th0.6C2.4"	-0.932727272727273	3.54545454545455	3.20363636363636	15.4
"12287"	"Y0.6Th1.4C2.5"	-0.892444444444445	3.55555555555556	2.76977777777778	14.6
"12288"	"Y1.4Th0.6C2.8"	-0.855	3.58333333333333	2.93666666666667	16.3
"12289"	"Y1.4Th0.6C2.9"	-0.837551020408163	3.59183673469388	2.87673469387755	16.3
"12290"	"Y1.2Th0.8C2.9"	-0.855510204081633	3.59183673469388	3.20979591836735	15.8
"12291"	"Y0.6Th1.4C2.9"	-0.819591836734694	3.59183673469388	2.54367346938776	14.6
"12292"	"Y1.5Th0.5C3"	-0.812	3.6	2.656	16.7
"12293"	"Y1.4Th0.6C3"	-0.8208	3.6	2.8192	16.8
"12294"	"Y1.4Th0.6C3.1"	-0.804705882352941	3.6078431372549	2.76392156862745	17
"12295"	"Y1.8Au0.2C2.6"	-0.87304347826087	3.91304347826087	1.95130434782609	10.1
"12296"	"Y1.8Ge0.2C2.7"	-0.718297872340426	3.61702127659574	1.72255319148936	10.6
"12297"	"Y1.8Si0.2C2.7"	-0.72	3.61702127659574	1.69872340425532	11.3
"12298"	"Y1.8Sn0.2C2.7"	-0.737021276595745	3.61702127659574	1.77702127659574	10.2
"12299"	"Y1.8Ru0.2C2.7"	-0.721702127659575	3.78723404255319	1.90042553191489	11.2
"12300"	"Y1.8Nb0.2C2.7"	-0.711489361702128	3.65957446808511	1.9268085106383	10.8
"12301"	"Y1.8Ti0.2C2.7"	-0.740425531914894	3.61702127659574	1.89617021276596	10.7
"12302"	"Y1.8Ti0.2C2.9"	-0.710204081632653	3.63265306122449	1.81877551020408	14.2
"12303"	"Y1.8Zr0.2C2.9"	-0.736326530612245	3.63265306122449	1.85877551020408	13
"12304"	"Y1.8Mo0.2C2.9"	-0.697142857142857	3.71428571428571	1.84163265306122	13.8
"12305"	"Y1.8W0.2C2.9"	-0.721632653061224	3.71428571428571	1.84408163265306	14.5
"12306"	"Y1.8Bi0.2C2.9"	-0.664489795918367	3.6734693877551	1.72359183673469	9.35
"12307"	"Y1.8V0.2C2.9"	-0.651428571428571	3.6734693877551	1.79428571428571	11.5
"12308"	"Y1.8Cr0.2C2.9"	-0.68734693877551	3.71428571428571	1.79591836734694	12.4
"12309"	"Y1.4Ti0.6C3"	-0.552	3.72	1.6672	12.9
"12310"	"Y1.8Ti0.2C3.1"	-0.682352941176471	3.64705882352941	1.74745098039216	14.5
"12311"	"Y1.8W0.2C3.1"	-0.693333333333333	3.72549019607843	1.77176470588235	14.8
"12312"	"Th1.8Ho0.2C3"	-0.872	3.6	3.2592	5.4
"12313"	"Th1.6Ho0.4C3"	-0.888	3.6	3.0464	5.5
"12314"	"Th1.4Ho0.6C3"	-0.904	3.6	2.8336	5.2
